1	1	1
1	0	0
1	0.000172172	0.884143285
1	0.000344344	1.752667222
1	0.000516517	2.615391786
1	0.000688689	3.474371679
1	0.000860861	4.330577759
1	0.001033033	5.184579845
1	0.001205205	6.036753435
1	0.001377377	6.887364821
1	0.00154955	7.736612732
1	0.001721722	8.584651173
1	0.001893894	9.431602993
1	0.002066066	10.27756847
1	0.002238238	11.12263102
1	0.00241041	11.96686109
1	0.002582583	12.81031898
1	0.002754755	13.65305689
1	0.002926927	14.49512043
1	0.003099099	15.33654982
1	0.003271271	16.17738077
1	0.003443443	17.01764519
1	0.003615616	17.85737178
1	0.003787788	18.69658651
1	0.00395996	19.53531293
1	0.004132132	20.37357257
1	0.004304304	21.21138513
1	0.004476476	22.04876872
1	0.004648649	22.88574006
1	0.004820821	23.72231461
1	0.004992993	24.55850674
1	0.005165165	25.3943298
1	0.005337337	26.22979625
1	0.00550951	27.06491774
1	0.005681682	27.89970519
1	0.005853854	28.73416887
1	0.006026026	29.5683184
1	0.006198198	30.40216289
1	0.00637037	31.23571092
1	0.006542543	32.06897059
1	0.006714715	32.90194961
1	0.006886887	33.73465525
1	0.007059059	34.56709444
1	0.007231231	35.39927376
1	0.007403403	36.23119948
1	0.007575576	37.06287757
1	0.007747748	37.89431374
1	0.00791992	38.72551342
1	0.008092092	39.55648182
1	0.008264264	40.38722393
1	0.008436436	41.21774452
1	0.008608609	42.04804817
1	0.008780781	42.87813928
1	0.008952953	43.70802207
1	0.009125125	44.53770058
1	0.009297297	45.36717874
1	0.009469469	46.19646029
1	0.009641642	47.02554886
1	0.009813814	47.85444793
1	0.009985986	48.68316087
1	0.010158158	49.51169094
1	0.01033033	50.34004126
1	0.010502503	51.16821489
1	0.010674675	51.99621474
1	0.010846847	52.82404366
1	0.011019019	53.6517044
1	0.011191191	54.47919962
1	0.011363363	55.30653189
1	0.011535536	56.13370372
1	0.011707708	56.96071753
1	0.01187988	57.78757568
1	0.012052052	58.61428045
1	0.012224224	59.44083406
1	0.012396396	60.26723866
1	0.012568569	61.09349636
1	0.012740741	61.91960918
1	0.012912913	62.74557912
1	0.013085085	63.5714081
1	0.013257257	64.397098
1	0.013429429	65.22265066
1	0.013601602	66.04806784
1	0.013773774	66.87335129
1	0.013945946	67.69850271
1	0.014118118	68.52352373
1	0.01429029	69.34841598
1	0.014462462	70.17318103
1	0.014634635	70.9978204
1	0.014806807	71.8223356
1	0.014978979	72.64672809
1	0.015151151	73.47099929
1	0.015323323	74.2951506
1	0.015495495	75.11918339
1	0.015667668	75.94309899
1	0.01583984	76.76689871
1	0.016012012	77.59058381
1	0.016184184	78.41415556
1	0.016356356	79.23761516
1	0.016528529	80.06096382
1	0.016700701	80.8842027
1	0.016872873	81.70733296
1	0.017045045	82.53035571
1	0.017217217	83.35327205
1	0.017389389	84.17608307
1	0.017561562	84.99878981
1	0.017733734	85.82139332
1	0.017905906	86.6438946
1	0.018078078	87.46629466
1	0.01825025	88.28859447
1	0.018422422	89.11079498
1	0.018594595	89.93289715
1	0.018766767	90.75490188
1	0.018938939	91.57681009
1	0.019111111	92.39862267
1	0.019283283	93.22034048
1	0.019455455	94.04196438
1	0.019627628	94.86349522
1	0.0197998	95.68493382
1	0.019971972	96.50628099
1	0.020144144	97.32753754
1	0.020316316	98.14870425
1	0.020488488	98.96978188
1	0.020660661	99.7907712
1	0.020832833	100.6116729
1	0.021005005	101.4324879
1	0.021177177	102.2532167
1	0.021349349	103.0738601
1	0.021521522	103.8944187
1	0.021693694	104.7148934
1	0.021865866	105.5352847
1	0.022038038	106.3555934
1	0.02221021	107.17582
1	0.022382382	107.9959652
1	0.022554555	108.8160297
1	0.022726727	109.636014
1	0.022898899	110.4559189
1	0.023071071	111.2757448
1	0.023243243	112.0954924
1	0.023415415	112.9151623
1	0.023587588	113.7347551
1	0.02375976	114.5542713
1	0.023931932	115.3737114
1	0.024104104	116.1930762
1	0.024276276	117.012366
1	0.024448448	117.8315814
1	0.024620621	118.650723
1	0.024792793	119.4697913
1	0.024964965	120.2887868
1	0.025137137	121.10771
1	0.025309309	121.9265613
1	0.025481481	122.7453414
1	0.025653654	123.5640507
1	0.025825826	124.3826897
1	0.025997998	125.2012587
1	0.02617017	126.0197585
1	0.026342342	126.8381892
1	0.026514515	127.6565515
1	0.026686687	128.4748458
1	0.026858859	129.2930726
1	0.027031031	130.1112322
1	0.027203203	130.9293251
1	0.027375375	131.7473517
1	0.027547548	132.5653124
1	0.02771972	133.3832078
1	0.027891892	134.2010381
1	0.028064064	135.0188038
1	0.028236236	135.8365052
1	0.028408408	136.6541429
1	0.028580581	137.4717171
1	0.028752753	138.2892283
1	0.028924925	139.1066768
1	0.029097097	139.9240631
1	0.029269269	140.7413874
1	0.029441441	141.5586502
1	0.029613614	142.3758519
1	0.029785786	143.1929927
1	0.029957958	144.0100731
1	0.03013013	144.8270933
1	0.030302302	145.6440538
1	0.030474474	146.4609549
1	0.030646647	147.2777969
1	0.030818819	148.0945802
1	0.030990991	148.9113051
1	0.031163163	149.7279719
1	0.031335335	150.5445809
1	0.031507508	151.3611325
1	0.03167968	152.177627
1	0.031851852	152.9940647
1	0.032024024	153.810446
1	0.032196196	154.626771
1	0.032368368	155.4430402
1	0.032540541	156.2592537
1	0.032712713	157.0754121
1	0.032884885	157.8915154
1	0.033057057	158.707564
1	0.033229229	159.5235583
1	0.033401401	160.3394984
1	0.033573574	161.1553847
1	0.033745746	161.9712174
1	0.033917918	162.7869969
1	0.03409009	163.6027233
1	0.034262262	164.418397
1	0.034434434	165.2340183
1	0.034606607	166.0495874
1	0.034778779	166.8651045
1	0.034950951	167.6805699
1	0.035123123	168.495984
1	0.035295295	169.3113468
1	0.035467467	170.1266588
1	0.03563964	170.9419201
1	0.035811812	171.757131
1	0.035983984	172.5722917
1	0.036156156	173.3874025
1	0.036328328	174.2024636
1	0.036500501	175.0174753
1	0.036672673	175.8324378
1	0.036844845	176.6473513
1	0.037017017	177.4622161
1	0.037189189	178.2770323
1	0.037361361	179.0918003
1	0.037533534	179.9065202
1	0.037705706	180.7211922
1	0.037877878	181.5358167
1	0.03805005	182.3503937
1	0.038222222	183.1649236
1	0.038394394	183.9794065
1	0.038566567	184.7938427
1	0.038738739	185.6082323
1	0.038910911	186.4225756
1	0.039083083	187.2368728
1	0.039255255	188.0511241
1	0.039427427	188.8653296
1	0.0395996	189.6794897
1	0.039771772	190.4936044
1	0.039943944	191.307674
1	0.040116116	192.1216988
1	0.040288288	192.9356788
1	0.04046046	193.7496142
1	0.040632633	194.5635054
1	0.040804805	195.3773524
1	0.040976977	196.1911554
1	0.041149149	197.0049147
1	0.041321321	197.8186304
1	0.041493493	198.6323027
1	0.041665666	199.4459318
1	0.041837838	200.2595178
